id,web_name,team,pos,now_cost,cost_change_event,selected_by_percent,transfers_in_event,transfers_out_event
622,Braithwaite,MCI,DEF,40,0,0.2,444,1272
628,Allan,MCI,MID,60,0,0.0,176,120
653,Samba,MCI,MID,45,0,0.0,194,376
43,Tielemans,MUN,MID,58,0,1.5,2261,8622
131,Baleba,MUN,MID,49,0,0.1,841,571
162,Andrey Santos,MUN,MID,48,0,0.6,796,3965
325,Darlow,MUN,GK,45,0,0.0,54,137
412,Lammens,MUN,GK,49,0,10.0,5044,38459
413,Bayindir,MUN,GK,45,0,0.0,0,27
414,Heaton,MUN,GK,40,0,0.1,157,201
415,Dorgu,MUN,MID,58,0,0.5,786,3062
416,De Ligt,MUN,DEF,50,0,0.0,53,83
417,Dalot,MUN,DEF,49,0,1.6,909,5828
418,Maguire,MUN,DEF,48,-1,8.7,3108,63773
419,Martinez,MUN,DEF,50,0,1.3,2855,4987
420,Yoro,MUN,DEF,48,-1,0.5,386,1710
421,Heaven,MUN,DEF,44,0,0.3,173,1143
422,Mazraoui,MUN,DEF,44,0,0.5,473,2318
423,Shaw,MUN,DEF,43,-1,7.8,2413,66723
424,Amass,MUN,DEF,40,0,0.2,321,599
425,Fredricson,MUN,DEF,40,0,0.0,0,34
426,B.Fernandes,MUN,MID,119,-1,38.7,28992,164406
427,Mbeumo,MUN,MID,79,0,20.7,25660,106619
428,Cunha,MUN,MID,79,0,5.7,14141,17346
429,Rashford,MUN,MID,70,0,1.5,3830,12423
430,Mount,MUN,MID,54,0,0.0,130,146
431,Amad,MUN,MID,57,0,0.3,87,1402
432,Mainoo,MUN,MID,55,0,1.6,6699,10229
433,Ugarte,MUN,MID,50,0,0.0,18,20
434,J.Fletcher,MUN,MID,49,0,0.0,31,47
435,Lacey,MUN,MID,49,0,0.1,301,258
436,Collyer,MUN,MID,50,0,0.0,0,37
437,Bendito Mantato,MUN,MID,44,-1,0.2,180,635
438,Fletcher,MUN,MID,44,0,0.3,2008,1584
439,Šeško,MUN,FWD,70,0,1.7,6282,18166
440,Zirkzee,MUN,FWD,53,-1,0.4,1340,2398
441,Obi,MUN,FWD,45,0,1.0,0,9065
405,N.Gonzalez,NEW,MID,55,0,0.2,391,1620
442,Pope,NEW,GK,49,0,1.0,664,2485
443,Gillespie,NEW,GK,45,0,0.0,30,60
444,Jaouen,NEW,GK,44,-1,0.0,16,93
445,Thiaw,NEW,DEF,50,0,2.2,6630,7586
446,Schär,NEW,DEF,49,0,0.2,430,738
447,Botman,NEW,DEF,50,0,0.7,3646,2156
448,Burn,NEW,DEF,48,-1,0.7,77,4563
449,Hall,NEW,DEF,53,1,16.8,202581,13049
450,Livramento,NEW,DEF,49,0,0.1,392,1240
451,A.Murphy,NEW,DEF,40,0,0.1,0,227
453,Barnes,NEW,MID,61,1,5.4,129594,11155
454,Elanga,NEW,MID,61,-1,4.7,250,146457
456,J.Ramsey,NEW,MID,49,0,0.2,26,3954
457,J.Murphy,NEW,MID,59,0,0.1,701,597
458,Joelinton,NEW,MID,54,0,0.0,9,58
459,L.Miley,NEW,MID,55,0,0.1,360,343
460,Willock,NEW,MID,50,0,0.5,7812,1940
461,Touré,NEW,MID,58,0,0.1,252,671
462,Steur,NEW,MID,49,0,0.1,196,302
463,Woltemade,NEW,FWD,59,0,0.5,0,2831
464,Wissa,NEW,FWD,62,0,18.7,65743,117031
465,Osula,NEW,FWD,58,-1,0.3,85,1844
466,Neave,NEW,FWD,45,0,0.5,0,3064
559,Bamba,NEW,MID,49,0,0.1,97,376
567,Horníček,NEW,GK,50,0,1.5,5620,3663
593,Dedić,NEW,DEF,45,0,1.9,196,32529
609,Shahar,NEW,DEF,40,0,0.2,0,1471
634,Fernandez-Pardo,NEW,FWD,60,0,0.1,1322,1112
659,Miley,NEW,MID,45,0,0.0,1157,502
663,Pivas,NEW,DEF,40,0,0.0,275,34
664,Salia,NEW,FWD,45,0,0.1,6674,947
665,Mills,NEW,MID,45,0,0.0,124,20
666,Thompson,NEW,MID,45,0,0.0,160,16
167,Delap,NFO,FWD,56,1,2.7,22661,23238
201,Muñoz,NFO,DEF,54,0,5.8,6425,24038
467,Sels,NFO,GK,50,0,1.6,1519,4560
468,John,NFO,GK,45,0,0.1,43,119
469,N.Williams,NFO,DEF,50,0,8.8,8842,35177
470,Morato,NFO,DEF,50,0,0.0,0,88
471,Milenković,NFO,DEF,54,-1,1.0,44,9742
472,Murillo,NFO,DEF,55,0,2.1,6211,6027
473,Aina,NFO,DEF,44,-1,2.4,873,17327
474,Jair Cunha,NFO,DEF,45,0,0.2,183,521
475,Savona,NFO,DEF,45,0,0.0,15,14
476,O.Richards,NFO,DEF,40,0,0.2,221,564
477,Abbott,NFO,DEF,40,0,0.1,0,612
478,Netz,NFO,DEF,44,0,0.0,43,91
479,Bindon,NFO,DEF,40,0,0.1,0,416
480,Gibbs-White,NFO,MID,80,0,15.7,48656,65713
482,Hudson-Odoi,NFO,MID,58,0,0.1,199,944
483,Ndoye,NFO,MID,55,0,0.7,564,6891
484,Hutchinson,NFO,MID,54,0,0.1,0,262
485,Bakwa,NFO,MID,55,0,0.0,0,25
486,McAtee,NFO,MID,55,0,0.1,281,737
487,Dominguez,NFO,MID,49,0,0.1,45,238
488,I.Sangaré,NFO,MID,49,0,0.4,240,2440
489,Yates,NFO,MID,45,0,1.2,472,5965
490,Wood,NFO,FWD,58,0,0.9,1396,5126
491,Igor Jesus,NFO,FWD,58,0,2.7,5437,19036
493,Kalimuendo,NFO,FWD,54,0,0.1,163,316
558,Schlager,NFO,MID,50,0,0.1,160,617
581,Diomande,NFO,DEF,54,0,0.5,1144,1718
590,Benda,NFO,GK,45,0,0.1,98,186
112,Van Hecke,TOT,DEF,49,0,6.6,12814,20944
147,Tosin,TOT,DEF,44,0,0.1,80,443
401,Marmoush,TOT,FWD,70,0,2.1,7513,17589
403,Sávio,TOT,MID,65,0,0.7,2106,5485
455,Tonali,TOT,MID,53,-1,1.9,1699,12447
494,Vicario,TOT,GK,45,0,0.1,0,571
495,Austin,TOT,GK,40,0,1.0,1488,1699
496,Kinsky,TOT,GK,45,0,17.5,12514,91761
497,Dubravka,TOT,GK,40,0,17.2,19848,37331
498,Senesi,TOT,DEF,58,0,3.6,869,17124
499,Pedro Porro,TOT,DEF,54,0,7.8,1494,59086
500,Romero,TOT,DEF,50,0,0.1,0,211
502,Robertson,TOT,DEF,44,0,2.6,4178,10012
503,Van de Ven,TOT,DEF,50,0,3.8,4262,16001
505,Spence,TOT,DEF,45,0,0.2,0,892
506,Udogie,TOT,DEF,44,0,0.3,255,1287
507,Phillips,TOT,DEF,45,0,0.0,0,43
508,Davies,TOT,DEF,39,-1,0.9,5602,2856
509,Byfield,TOT,DEF,40,0,0.1,98,194
510,Rowswell,TOT,DEF,40,0,0.1,115,261
511,Souza,TOT,DEF,40,0,0.2,0,685
512,Kudus,TOT,MID,65,0,0.1,1694,832
513,Xavi,TOT,MID,59,0,0.0,34,56
514,Tel,TOT,MID,57,-1,0.2,146,1621
515,Maddison,TOT,MID,63,0,0.4,540,1534
516,Bentancur,TOT,MID,55,0,0.2,262,499
517,Odobert,TOT,MID,55,0,0.0,13,10
518,P.M.Sarr,TOT,MID,49,0,0.1,0,535
519,Gallagher,TOT,MID,53,0,0.2,642,482
520,Bergvall,TOT,MID,53,-1,0.1,79,479
521,Kulusevski,TOT,MID,65,0,0.0,44,46
522,Gray,TOT,MID,49,0,0.2,365,952
523,Moore,TOT,MID,50,0,0.1,0,438
524,Olusesi,TOT,MID,44,0,1.0,4848,6155
525,Fernandes,TOT,MID,57,-1,0.8,337,5428
526,Solanke,TOT,FWD,58,0,0.8,1296,4450
527,Richarlison,TOT,FWD,59,0,0.6,0,4440
528,Scarlett,TOT,FWD,45,0,1.1,0,6495
578,Mudryk,TOT,MID,53,-1,0.0,15,448
601,Williams-Barnett,TOT,MID,45,0,0.1,131,611
501,Danso,SUN,DEF,50,0,0.2,907,625
529,Roefs,SUN,GK,49,0,2.5,1658,8972
530,Patterson,SUN,GK,40,0,0.1,0,271
531,Ellborg,SUN,GK,45,0,0.1,99,199
532,Ballard,SUN,DEF,49,0,2.6,3046,12111
533,Mukiele,SUN,DEF,54,0,1.9,4163,6918
534,Hume,SUN,DEF,43,-1,2.9,1015,25182
535,Alderete,SUN,DEF,48,-1,0.2,177,841
536,Reinildo,SUN,DEF,44,-1,0.3,134,1388
537,Seelt,SUN,DEF,45,0,0.0,0,17
538,Hjelde,SUN,DEF,40,0,0.0,0,123
539,O'Nien,SUN,DEF,39,-1,2.5,13799,8956
540,Masuaku,SUN,DEF,40,0,0.1,0,518
541,Meunier,SUN,DEF,45,0,0.3,1320,612
542,E.Le Fée,SUN,MID,57,-1,3.4,8569,19654
543,Diarra,SUN,MID,54,0,0.0,7,158
544,Xhaka,SUN,MID,55,0,3.7,4830,19107
545,Sadiki,SUN,MID,49,0,0.2,325,1093
546,Adingra,SUN,MID,49,0,0.0,0,167
547,Mundle,SUN,MID,49,0,0.0,7,44
548,Rigg,SUN,MID,49,0,0.0,22,182
549,Talbi,SUN,MID,53,0,0.1,89,456
550,Jocelin.T,SUN,MID,50,0,0.0,23,33
551,N.Angulo,SUN,MID,50,0,0.1,409,612
552,Brobbey,SUN,FWD,57,-1,6.9,167587,22470
553,Isidor,SUN,FWD,55,0,1.3,2017,9579
612,Methalie,SUN,DEF,45,0,0.0,86,53
613,Ahoka,SUN,MID,45,0,0.2,460,1286
646,Fofana,SUN,MID,55,0,0.0,262,247
651,J.Angulo,SUN,FWD,45,0,0.7,7028,5765
